This file shows structure of a processing grid

[Vector addition of 1500 elements]
Copy input data from the host memory to the CUDA device

grid.x 47 grid.y 1 grid.z 1         <- 47 blocks in 1d grid
block.x 32 block.y 1 block.z 1      <- 32 threads in 1D order per block

CUDA kernel launch with 47 blocks of 32 threads
Copy output data from the CUDA device to the host memory
threadIdx:(0, 0, 0) blockIdx:(34, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(20, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(21, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(22, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(23, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(24, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(25, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(26, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(27, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(28, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(29, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(30, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(31, 0, 0) blockIdx:(11, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(0, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(1, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(2, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(3, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(4, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(5, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(6, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(7, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(8, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(9, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(10, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(11, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(12, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(13, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(14, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(15, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(16, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(17, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(18, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(19, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(20, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(21, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(22, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(23, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(24, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(25, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(26, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(27, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(28, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(29, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(30, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(31, 0, 0) blockIdx:(43, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(0, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(1, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(2, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(3, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(4, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(5, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(6, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(7, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(8, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(9, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(10, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(11, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(12, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(13, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(14, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(15, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(16, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(17, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(18, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(19, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(20, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(21, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(22, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(23, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(24, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(25, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(26, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(27, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(28, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(29, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(30, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(31, 0, 0) blockIdx:(1, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(0, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(1, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(2, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(3, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(4, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(5, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(6, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(7, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(8, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(9, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(10, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(11, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(12, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(13, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(14, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(15, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(16, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(17, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(18, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(19, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(20, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(21, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(22, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(23, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(24, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(25, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(26, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(27, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(28, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(29, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(30, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
threadIdx:(31, 0, 0) blockIdx:(41, 0, 0) blockDim:(32, 1, 1) gridDim:(47, 1, 1)
Test PASSED
Done
